Row_ID,Ship_Mode,Segment,State,Region,Category,Sub-Category,Sales,Discount,Profit
320,Standard_Class,Home_Office,New_York,East,Technology,Phones,275.94,0,80.0226
321,Standard_Class,Home_Office,New_York,East,Technology,Accessories,360,0,129.6
322,Standard_Class,Home_Office,New_York,East,Office_Supplies,Storage,43.57,0,13.071
323,Standard_Class,Corporate,California,West,Office_Supplies,Fasteners,7.16,0,3.58
324,Standard_Class,Corporate,California,West,Office_Supplies,Binders,251.52,0.2,81.744
325,Standard_Class,Corporate,California,West,Technology,Accessories,99.99,0,34.9965
326,Second_Class,Corporate,Tennessee,South,Furniture,Furnishings,15.992,0.2,0.9995
327,First_Class,Consumer,Pennsylvania,East,Technology,Phones,290.898,0.4,-67.8762
328,First_Class,Consumer,Pennsylvania,East,Office_Supplies,Storage,54.224,0.2,3.389
329,First_Class,Consumer,Pennsylvania,East,Furniture,Chairs,786.744,0.3,-258.5016
330,First_Class,Consumer,Pennsylvania,East,Office_Supplies,Labels,100.24,0.2,33.831
331,First_Class,Consumer,Pennsylvania,East,Office_Supplies,Binders,37.764,0.7,-27.6936
332,Second_Class,Consumer,Pennsylvania,East,Technology,Phones,82.8,0.4,-20.7
333,Second_Class,Consumer,Pennsylvania,East,Office_Supplies,Binders,20.724,0.7,-13.816
334,Second_Class,Consumer,Pennsylvania,East,Office_Supplies,Binders,4.896,0.7,-3.4272
335,Second_Class,Consumer,California,West,Office_Supplies,Binders,4.752,0.2,1.6038
336,Second_Class,Consumer,California,West,Technology,Copiers,959.984,0.2,335.9944
337,Second_Class,Consumer,California,West,Office_Supplies,Binders,14.368,0.2,4.49
338,Standard_Class,Corporate,California,West,Office_Supplies,Binders,7.712,0.2,2.7956
339,Standard_Class,Corporate,California,West,Furniture,Tables,698.352,0.2,-17.4588
340,Second_Class,Consumer,Utah,West,Office_Supplies,Fasteners,4.96,0,2.3312
341,Second_Class,Corporate,Pennsylvania,East,Office_Supplies,Art,17.856,0.2,1.116
342,Second_Class,Corporate,Pennsylvania,East,Office_Supplies,Binders,509.97,0.7,-407.976
343,Second_Class,Corporate,Pennsylvania,East,Office_Supplies,Fasteners,30.992,0.2,10.0724
344,Second_Class,Corporate,Pennsylvania,East,Technology,Phones,71.928,0.4,8.3916
345,Standard_Class,Consumer,Texas,Central,Office_Supplies,Storage,88.8,0.2,-2.22
346,Standard_Class,Consumer,California,West,Technology,Phones,47.976,0.2,4.7976
347,Standard_Class,Consumer,Massachusetts,East,Office_Supplies,Art,7.56,0,3.0996
348,Standard_Class,Consumer,Massachusetts,East,Office_Supplies,Paper,24.56,0,11.5432
349,Standard_Class,Consumer,Massachusetts,East,Office_Supplies,Art,12.96,0,4.1472
350,First_Class,Home_Office,New_York,East,Technology,Accessories,6.79,0,2.3086
351,First_Class,Home_Office,New_York,East,Office_Supplies,Paper,24.56,0,11.5432
352,First_Class,Home_Office,New_York,East,Office_Supplies,Binders,3.048,0.2,1.0668
353,First_Class,Home_Office,New_York,East,Office_Supplies,Paper,49.12,0,23.0864
354,First_Class,Home_Office,New_York,East,Office_Supplies,Binders,4355.168,0.2,1415.4296
355,Standard_Class,Consumer,New_York,East,Furniture,Bookcases,388.704,0.2,-4.8588
356,Standard_Class,Consumer,New_York,East,Office_Supplies,Envelopes,8.26,0,3.7996
357,Standard_Class,Consumer,New_York,East,Office_Supplies,Art,17.04,0,6.9864
358,Standard_Class,Consumer,New_York,East,Office_Supplies,Paper,34.4,0,15.824
359,Standard_Class,Corporate,North_Carolina,South,Office_Supplies,Paper,36.24,0.2,11.325
360,First_Class,Corporate,Georgia,South,Office_Supplies,Appliances,647.84,0,168.4384
361,First_Class,Corporate,Georgia,South,Office_Supplies,Labels,20.7,0,9.936
362,Standard_Class,Consumer,New_York,East,Office_Supplies,Labels,20.7,0,9.936
363,Standard_Class,Consumer,New_York,East,Furniture,Chairs,488.646,0.1,86.8704
364,Standard_Class,Consumer,New_York,East,Office_Supplies,Art,5.56,0,1.4456
365,Standard_Class,Consumer,New_York,East,Furniture,Furnishings,47.12,0,20.7328
366,Standard_Class,Consumer,California,West,Office_Supplies,Storage,211.96,0,8.4784
367,Same_Day,Corporate,Connecticut,East,Office_Supplies,Binders,23.2,0,10.44
368,Same_Day,Corporate,Connecticut,East,Office_Supplies,Supplies,7.36,0,0.1472
369,Same_Day,Corporate,Connecticut,East,Office_Supplies,Storage,104.79,0,29.3412
370,Same_Day,Corporate,Connecticut,East,Furniture,Bookcases,1043.92,0,271.4192
371,Standard_Class,Consumer,Texas,Central,Office_Supplies,Paper,25.92,0.2,9.396
372,Standard_Class,Consumer,Texas,Central,Office_Supplies,Storage,53.424,0.2,4.6746
373,Standard_Class,Consumer,Arizona,West,Office_Supplies,Binders,8.16,0.7,-5.712
374,Standard_Class,Consumer,Arizona,West,Technology,Accessories,1023.936,0.2,179.1888
375,Standard_Class,Consumer,Arizona,West,Office_Supplies,Art,9.24,0.2,0.924
376,Standard_Class,Consumer,Arizona,West,Technology,Accessories,479.04,0.2,-29.94
377,First_Class,Corporate,Illinois,Central,Office_Supplies,Paper,99.136,0.2,30.98
378,Standard_Class,Corporate,Massachusetts,East,Furniture,Tables,1488.424,0.3,-297.6848
379,Standard_Class,Consumer,Texas,Central,Office_Supplies,Appliances,8.652,0.8,-20.3322
380,Standard_Class,Consumer,Texas,Central,Office_Supplies,Storage,23.832,0.2,2.6811
381,Standard_Class,Consumer,Texas,Central,Office_Supplies,Binders,12.176,0.8,-18.8728
382,First_Class,Corporate,California,West,Office_Supplies,Paper,50.96,0,25.48
383,First_Class,Corporate,California,West,Office_Supplies,Binders,49.536,0.2,17.3376
384,Second_Class,Corporate,Michigan,Central,Technology,Accessories,41.9,0,8.799
385,Standard_Class,Consumer,Florida,South,Furniture,Tables,375.4575,0.45,-157.0095
386,Standard_Class,Consumer,Florida,South,Technology,Accessories,83.976,0.2,-1.0497
387,Standard_Class,Corporate,Pennsylvania,East,Technology,Machines,482.34,0.7,-337.638
388,Standard_Class,Corporate,Pennsylvania,East,Furniture,Furnishings,2.96,0.2,0.777
389,First_Class,Consumer,Ohio,East,Office_Supplies,Art,2.624,0.2,0.4264
390,Standard_Class,Consumer,New_York,East,Office_Supplies,Binders,23.36,0.2,7.884
391,Standard_Class,Consumer,New_York,East,Technology,Accessories,39.98,0,13.5932
392,Second_Class,Consumer,Washington,West,Technology,Phones,246.384,0.2,27.7182
393,Second_Class,Consumer,Washington,West,Technology,Copiers,1799.97,0,701.9883
394,Second_Class,Corporate,Illinois,Central,Office_Supplies,Binders,12.462,0.8,-20.5623
395,Standard_Class,Home_Office,Nevada,West,Office_Supplies,Binders,75.792,0.2,25.5798
396,Second_Class,Corporate,Rhode_Island,East,Office_Supplies,Storage,49.96,0,9.4924
397,Second_Class,Corporate,Rhode_Island,East,Office_Supplies,Paper,12.96,0,6.2208
398,Standard_Class,Home_Office,Michigan,Central,Office_Supplies,Supplies,70.12,0,21.036
399,Second_Class,Consumer,Texas,Central,Office_Supplies,Storage,35.952,0.2,3.5952
400,Second_Class,Consumer,Texas,Central,Furniture,Bookcases,2396.2656,0.32,-317.1528
401,Second_Class,Consumer,Texas,Central,Office_Supplies,Storage,131.136,0.2,-32.784
402,Second_Class,Consumer,Texas,Central,Technology,Accessories,57.584,0.2,0.7198
403,First_Class,Consumer,Florida,South,Office_Supplies,Paper,9.568,0.2,3.4684
404,Standard_Class,Corporate,North_Carolina,South,Office_Supplies,Art,39.072,0.2,9.768
405,Standard_Class,Consumer,New_York,East,Office_Supplies,Appliances,35.91,0,9.6957
406,Standard_Class,Consumer,California,West,Technology,Accessories,179.95,0,37.7895
407,Standard_Class,Consumer,California,West,Technology,Copiers,1199.976,0.2,434.9913
408,Standard_Class,Consumer,California,West,Office_Supplies,Paper,27.15,0,13.3035
409,Standard_Class,Consumer,California,West,Furniture,Tables,1004.024,0.2,-112.9527
410,Standard_Class,Consumer,California,West,Office_Supplies,Paper,9.68,0,4.6464
411,Standard_Class,Consumer,California,West,Office_Supplies,Labels,28.35,0,13.608
412,Standard_Class,Consumer,California,West,Office_Supplies,Paper,55.98,0,27.4302
413,Standard_Class,Consumer,California,West,Furniture,Bookcases,1336.829,0.15,31.4548
414,Standard_Class,Consumer,California,West,Furniture,Chairs,113.568,0.2,-18.4548
415,Standard_Class,Corporate,Washington,West,Office_Supplies,Paper,139.86,0,65.7342
416,Standard_Class,Corporate,Washington,West,Furniture,Chairs,307.136,0.2,26.8744
417,Standard_Class,Consumer,California,West,Office_Supplies,Art,95.92,0,25.8984
418,Standard_Class,Consumer,California,West,Furniture,Chairs,383.8,0.2,38.38
419,Standard_Class,Corporate,Kentucky,South,Office_Supplies,Paper,5.78,0,2.8322
420,Standard_Class,Corporate,California,West,Office_Supplies,Art,9.32,0,2.7028
421,Standard_Class,Corporate,California,West,Office_Supplies,Envelopes,15.25,0,7.015
422,First_Class,Consumer,Colorado,West,Technology,Accessories,196.752,0.2,56.5662
423,Standard_Class,Corporate,Massachusetts,East,Furniture,Furnishings,56.56,0,14.7056
424,Standard_Class,Corporate,Massachusetts,East,Office_Supplies,Storage,32.7,0,8.502
425,Second_Class,Consumer,Mississippi,South,Furniture,Chairs,866.4,0,225.264
426,Second_Class,Corporate,Michigan,Central,Furniture,Furnishings,28.4,0,11.076
427,Second_Class,Corporate,Michigan,Central,Office_Supplies,Binders,287.92,0,138.2016
428,First_Class,Home_Office,New_York,East,Technology,Machines,69.99,0,30.0957
429,Standard_Class,Corporate,Texas,Central,Office_Supplies,Art,6.672,0.2,0.5004
430,Standard_Class,Home_Office,North_Carolina,South,Office_Supplies,Binders,189.588,0.7,-145.3508
431,Standard_Class,Home_Office,North_Carolina,South,Technology,Accessories,408.744,0.2,76.6395
432,Standard_Class,Home_Office,North_Carolina,South,Technology,Accessories,291.96,0.2,54.7425
433,Standard_Class,Home_Office,North_Carolina,South,Office_Supplies,Storage,4.768,0.2,-0.7748
434,First_Class,Consumer,Massachusetts,East,Office_Supplies,Storage,714.3,0,207.147
435,Standard_Class,Consumer,Florida,South,Office_Supplies,Binders,4.812,0.7,-3.6892
436,Standard_Class,Consumer,Florida,South,Technology,Accessories,247.8,0.2,-18.585
437,Second_Class,Home_Office,Illinois,Central,Technology,Machines,1007.979,0.3,43.1991
438,Second_Class,Home_Office,Illinois,Central,Office_Supplies,Paper,313.488,0.2,113.6394
439,Standard_Class,Corporate,Texas,Central,Office_Supplies,Paper,31.872,0.2,11.5536
440,Second_Class,Corporate,New_York,East,Furniture,Chairs,207.846,0.1,2.3094
441,Second_Class,Consumer,Michigan,Central,Furniture,Furnishings,12.22,0,3.666
442,Second_Class,Consumer,Michigan,Central,Office_Supplies,Storage,194.94,0,23.3928
443,Second_Class,Consumer,Michigan,Central,Office_Supplies,Storage,70.95,0,20.5755
444,Second_Class,Consumer,Michigan,Central,Office_Supplies,Paper,91.36,0,42.0256
445,Second_Class,Consumer,Michigan,Central,Furniture,Chairs,242.94,0,29.1528
446,Second_Class,Consumer,Michigan,Central,Office_Supplies,Labels,22.05,0,10.584
447,Second_Class,Consumer,Indiana,Central,Furniture,Furnishings,2.91,0,1.3677
448,Second_Class,Consumer,New_York,East,Office_Supplies,Art,59.52,0,15.4752
449,Second_Class,Consumer,New_York,East,Office_Supplies,Storage,161.94,0,9.7164
450,Second_Class,Consumer,New_York,East,Office_Supplies,Art,263.88,0,71.2476
451,Second_Class,Consumer,New_York,East,Office_Supplies,Art,30.48,0,7.9248
452,Second_Class,Consumer,New_York,East,Office_Supplies,Art,9.84,0,2.8536
453,Second_Class,Consumer,New_York,East,Technology,Phones,35.12,0,9.1312
454,Standard_Class,Corporate,Ohio,East,Furniture,Tables,284.364,0.4,-75.8304
455,Standard_Class,Corporate,Ohio,East,Office_Supplies,Storage,665.408,0.2,66.5408
456,Standard_Class,Corporate,Oklahoma,Central,Technology,Accessories,63.88,0,24.9132
457,Standard_Class,Consumer,California,West,Furniture,Chairs,129.568,0.2,-24.294
458,Standard_Class,Consumer,Illinois,Central,Furniture,Chairs,747.558,0.3,-96.1146
459,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Envelopes,8.928,0.2,3.348
460,Standard_Class,Consumer,Washington,West,Office_Supplies,Appliances,103.92,0,36.372
461,Standard_Class,Consumer,Washington,West,Technology,Accessories,899.91,0,377.9622
462,Standard_Class,Consumer,Washington,West,Office_Supplies,Binders,51.312,0.2,18.6006
463,Standard_Class,Home_Office,Arizona,West,Furniture,Furnishings,23.56,0.2,7.068
464,Standard_Class,Home_Office,Arizona,West,Furniture,Tables,1272.63,0.5,-814.4832
465,Standard_Class,Home_Office,Arizona,West,Office_Supplies,Binders,28.485,0.7,-20.889
466,Standard_Class,Home_Office,Arizona,West,Office_Supplies,Supplies,185.376,0.2,-34.758
467,Standard_Class,Home_Office,Arizona,West,Office_Supplies,Appliances,78.272,0.2,5.8704
468,Standard_Class,Home_Office,Illinois,Central,Furniture,Furnishings,254.744,0.6,-312.0614
469,Standard_Class,Corporate,Texas,Central,Furniture,Bookcases,205.3328,0.32,-36.2352
470,Second_Class,Consumer,Illinois,Central,Office_Supplies,Binders,4.788,0.8,-7.9002
471,Standard_Class,Corporate,New_York,East,Office_Supplies,Paper,55.48,0,26.6304
472,Second_Class,Consumer,California,West,Office_Supplies,Storage,340.92,0,3.4092
473,Second_Class,Consumer,California,West,Furniture,Bookcases,222.666,0.15,10.4784
474,Second_Class,Consumer,California,West,Technology,Phones,703.968,0.2,87.996
475,Second_Class,Consumer,California,West,Office_Supplies,Storage,92.52,0,24.9804
476,Second_Class,Consumer,California,West,Office_Supplies,Paper,62.65,0,28.819
477,Second_Class,Consumer,California,West,Office_Supplies,Paper,94.85,0,45.528
478,Standard_Class,Corporate,California,West,Technology,Phones,95.76,0.2,7.182
479,Standard_Class,Consumer,New_York,East,Furniture,Furnishings,40.2,0,19.296
480,Standard_Class,Corporate,New_York,East,Office_Supplies,Art,14.7,0,6.615
481,Standard_Class,Corporate,New_York,East,Office_Supplies,Storage,704.25,0,84.51
482,Standard_Class,Consumer,California,West,Technology,Accessories,9.09,0,1.9089
483,Standard_Class,Consumer,New_York,East,Office_Supplies,Art,5.96,0,1.6688
484,Standard_Class,Consumer,New_York,East,Technology,Accessories,159.98,0,57.5928
485,First_Class,Home_Office,California,West,Office_Supplies,Labels,29.6,0,14.8
486,First_Class,Home_Office,California,West,Furniture,Bookcases,514.165,0.15,-30.245
487,First_Class,Home_Office,California,West,Technology,Phones,279.96,0.2,17.4975
488,First_Class,Consumer,Illinois,Central,Technology,Phones,2735.952,0.2,341.994
489,Second_Class,Home_Office,Texas,Central,Technology,Phones,7.992,0.2,0.5994
490,Second_Class,Home_Office,Texas,Central,Technology,Accessories,63.984,0.2,10.3974
491,Second_Class,Home_Office,Texas,Central,Office_Supplies,Art,70.368,0.2,6.1572
492,Standard_Class,Consumer,New_York,East,Office_Supplies,Storage,449.15,0,8.983
493,Standard_Class,Consumer,New_York,East,Office_Supplies,Envelopes,11.07,0,5.0922
494,Standard_Class,Consumer,Washington,West,Technology,Accessories,93.98,0,13.1572
495,Second_Class,Consumer,Tennessee,South,Furniture,Tables,189.882,0.4,-94.941
496,Standard_Class,Consumer,Arkansas,South,Office_Supplies,Envelopes,105.42,0,51.6558
497,Standard_Class,Consumer,California,West,Office_Supplies,Binders,119.616,0.2,40.3704
498,Standard_Class,Consumer,California,West,Furniture,Furnishings,255.76,0,81.8432
499,Standard_Class,Consumer,California,West,Furniture,Chairs,241.568,0.2,18.1176
500,Standard_Class,Consumer,California,West,Furniture,Furnishings,69.3,0,22.869
501,Standard_Class,Corporate,Colorado,West,Office_Supplies,Binders,22.62,0.7,-15.08
502,Standard_Class,Corporate,Colorado,West,Office_Supplies,Binders,14.952,0.7,-11.9616
503,Standard_Class,Corporate,Colorado,West,Furniture,Chairs,801.568,0.2,50.098
504,Standard_Class,Corporate,Colorado,West,Office_Supplies,Binders,2.376,0.7,-1.9008
505,Standard_Class,Corporate,Colorado,West,Office_Supplies,Paper,32.792,0.2,11.8871
506,Second_Class,Corporate,New_York,East,Office_Supplies,Binders,15.92,0.2,5.373
507,Standard_Class,Consumer,Georgia,South,Office_Supplies,Art,2.74,0,0.7398
508,Standard_Class,Consumer,Georgia,South,Office_Supplies,Art,8.34,0,2.1684
509,Standard_Class,Consumer,Georgia,South,Office_Supplies,Storage,46.74,0,11.685
510,Standard_Class,Consumer,Georgia,South,Office_Supplies,Binders,6354.95,0,3177.475
511,First_Class,Consumer,Missouri,Central,Furniture,Furnishings,126.3,0,40.416
512,First_Class,Consumer,Missouri,Central,Technology,Accessories,38.04,0,12.1728
513,First_Class,Consumer,Ohio,East,Office_Supplies,Art,7.152,0.2,0.7152
514,Standard_Class,Consumer,California,West,Office_Supplies,Art,6.63,0,1.7901
515,Standard_Class,Consumer,California,West,Office_Supplies,Art,5.88,0,1.7052
516,Standard_Class,Home_Office,Montana,West,Technology,Copiers,2999.95,0,1379.977
517,Standard_Class,Home_Office,Montana,West,Office_Supplies,Storage,51.45,0,13.8915
518,Standard_Class,Home_Office,Montana,West,Office_Supplies,Paper,11.96,0,5.382
519,Standard_Class,Home_Office,Montana,West,Office_Supplies,Storage,1126.02,0,56.301
520,Standard_Class,Consumer,Texas,Central,Technology,Accessories,18.392,0.2,5.2877
521,Standard_Class,Consumer,Texas,Central,Office_Supplies,Storage,129.568,0.2,-25.9136
522,Standard_Class,Consumer,Texas,Central,Office_Supplies,Binders,14.112,0.8,-21.168
523,First_Class,Corporate,Michigan,Central,Furniture,Tables,210.98,0,21.098
524,First_Class,Consumer,California,West,Technology,Phones,55.176,0.2,-12.4146
525,First_Class,Consumer,California,West,Technology,Accessories,66.26,0,27.1666
526,Standard_Class,Consumer,Massachusetts,East,Office_Supplies,Fasteners,22.2,0,10.434
527,Standard_Class,Home_Office,Florida,South,Furniture,Chairs,683.952,0.2,42.747
528,Standard_Class,Home_Office,Florida,South,Furniture,Furnishings,45.696,0.2,5.1408
529,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Storage,36.336,0.2,-7.2672
530,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Supplies,666.248,0.2,-149.9058
531,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Envelopes,52.512,0.2,19.692
532,Second_Class,Corporate,California,West,Furniture,Chairs,190.72,0.2,11.92
533,Standard_Class,Consumer,California,West,Furniture,Furnishings,47.94,0,2.397
534,Second_Class,Consumer,Alabama,South,Technology,Phones,979.95,0,274.386
535,Second_Class,Consumer,Alabama,South,Office_Supplies,Binders,22.75,0,11.375
536,Standard_Class,Consumer,Arizona,West,Office_Supplies,Storage,16.768,0.2,1.4672
537,Second_Class,Consumer,Illinois,Central,Office_Supplies,Binders,42.616,0.8,-68.1856
538,Standard_Class,Home_Office,New_York,East,Office_Supplies,Binders,10.752,0.2,3.36
539,Standard_Class,Consumer,Kentucky,South,Office_Supplies,Appliances,152.94,0,41.2938
540,Standard_Class,Consumer,Kentucky,South,Furniture,Chairs,283.92,0,70.98
541,First_Class,Consumer,Wisconsin,Central,Technology,Accessories,468.9,0,206.316
542,First_Class,Corporate,Arizona,West,Technology,Phones,380.864,0.2,38.0864
